,RBR,X,Y,AET_1981_2010,dist_streams_wetlands,ESI,FRS,T_max_bpd,pct_canopy_cover,canopy_rumple,pctl_25_canopy_height,pctl_95_canopy_height,Pct_1_tree_clumps,Pct_2_4_tree_clumps,Pct_5_9_tree_clumps,Pct_gteq10_tree_clumps,topo_aspect,topo_curvature_45,topo_plan_curvature,topo_slope_135,topo_SRI,topo_SRI_270,topo_TPI_4000,topo_TPI_500,SCF,wind_northsouthness,Rx,EVT_PP
1685,119,-121.1657088,42.81608698,495.7269592,294.2918701,0.220336169,0.686460495,303.3999939,38.99470139,2.592900038,6.612800121,14.15170002,33.827976,66.172024,0,0,80.13349915,0.067100003,-0.128700003,0.913699985,1.705199957,1.727100015,877,944,0.328767121,-0.292372316,0,1
1686,112,-121.1649003,42.81608698,495.7269592,264.4073486,0.220336169,0.686460495,303.3999939,44.32590103,1.710100055,8.097399712,17.27569962,10.08020892,78.55250886,11.36728222,0,159.1138,0.1074,0.0084,1.024399996,1.712499976,1.726300001,909,931,0.328767121,-0.309017599,0,0
1687,127,-121.1640918,42.81608698,495.3308411,246.3725128,0.211378068,0.679218113,303.3999939,27.53409958,2.267299891,7.056399822,14.1576004,56.69856459,43.30143541,0,0,163.4570007,0.025599999,0.028100001,1.40989995,1.716300011,1.725299954,908,899,0.353424668,-0.309017599,0,0
1688,295,-121.1632833,42.81608698,495.0475769,245.0335236,0.258924425,0.679218113,303.3999939,44.55250168,2.538800001,7.228199959,16.37330055,34.34152694,58.21585545,7.442617614,0,126.4490967,0.061099999,0.0616,1.860599995,1.715999961,1.721500039,936,889,0.353424668,-0.309017599,0,1
1689,335,-121.1624748,42.81608698,494.960083,201.3666534,0.249828622,0.679218113,303.6000061,60.86420059,2.735699892,8.81210041,17.86339951,17.18293964,21.08028174,61.73677861,0,103.3498001,0.067500003,0.0042,0.918200016,1.712599993,1.71570003,842,739,0.353424668,-0.309017599,0,1
1690,352,-121.1616663,42.81608698,494.960083,166.486496,0.286530167,0.679218113,303.6000061,41.23600006,2.417299986,6.84250021,13.74489975,31.04878208,68.95121792,0,0,47.36169815,0.059900001,-0.0134,1.022500038,1.699599981,1.704200029,723,524,0.353424668,-0.309017599,0,1
1691,-3,-121.1608579,42.81608698,494.7262573,138.1363831,0.22738263,0.744802535,303.6000061,11.69029999,2.073999882,5.523600101,11.20059967,0,100,0,0,298.22229,0.119499996,-0.061999999,1.324000001,1.70539999,1.700299978,722,487,0.353424668,-0.309017599,0,0
1692,111,-121.1600494,42.81608698,493.4825745,127.2908478,0.247241274,0.744802535,303.6000061,37.82720184,2.359999895,7.644000053,17.53860092,14.73769743,85.26230257,0,0,354.7214966,0.265199989,0.111000001,1.063500047,1.68719995,1.703099966,766,546,0.336986303,-0.292372316,0,0
1693,89,-121.1592409,42.81608698,493.4825745,146.2348022,0.226244241,0.744802535,303.6000061,47.43209839,2.582900047,7.355400085,15.47920036,15.99155259,71.6426645,12.36578291,0,94.01860046,0.155200005,-0.196199998,1.347499967,1.708299994,1.709400058,718,652,0.336986303,-0.275637984,0,0
1694,52,-121.1584324,42.81608698,491.026947,143.3950195,0.194770649,0.744802535,303.6000061,32.15499878,1.290699959,7.051300049,16.91609955,27.65806635,72.34193365,0,0,92.22380066,0.124399997,-0.112400003,2.759900093,1.707499981,1.714599967,710,650,0.336986303,-0.275637984,0,0
1695,181,-121.1665172,42.81527849,495.5792542,228.3540497,0.239447832,0.686460495,303.3999939,48.12020111,1.657500029,6.291399956,14.43999958,5.949192842,54.72656739,0,39.32423977,145.4696045,0.300300002,-0.079599999,4.552299976,1.732300043,1.728899956,771,1244,0.328767121,-0.275637984,0,0
1696,64,-121.1657088,42.81527849,495.5962219,240.1170959,0.239447832,0.686460495,303.3999939,15.49240017,1.876000047,5.877699852,13.23390007,100,0,0,0,169.5836945,0.417400002,0.0078,4.677000046,1.803799987,1.727900028,678,946,0.328767121,-0.292372316,0,0
1697,127,-121.1649003,42.81527849,495.5962219,253.9347229,0.21816501,0.686460495,303.3999939,33.62400055,3.04460001,8.405500412,18.4829998,51.54253932,48.45746068,0,0,158.6165009,0.153699994,0.269199997,4.631199837,1.808899999,1.727300048,502,668,0.328767121,-0.309017599,0,0
1698,19,-121.1640918,42.81527849,496.7536011,259.6994324,0.211378068,0.679218113,303.3999939,12.62650013,2.297800064,5.038300037,14.67609978,100,0,0,0,179.839798,0.219400004,-0.0039,4.478499889,1.767799973,1.727499962,509,569,0.353424668,-0.309017599,0,0
1699,72,-121.1632833,42.81527849,497.2563171,278.2011414,0.282868564,0.679218113,303.3999939,47.54309845,2.549900055,8.381299973,18.00839996,13.3240831,19.41048526,67.26543164,0,180.767395,0.231000006,0.042100001,4.104700089,1.746500015,1.727599978,550,486,0.353424668,-0.309017599,0,0
1700,233,-121.1624748,42.81527849,497.2563171,276.8675232,0.249828622,0.679218113,303.6000061,36.1208992,2.633500099,6.936399937,15.41800022,63.7405303,36.2594697,0,0,176.9485931,0.059500001,0.0131,2.843199968,1.738100052,1.720199943,577,457,0.353424668,-0.309017599,0,0
1701,254,-121.1616663,42.81527849,497.0541687,244.1929169,0.224830776,0.679218113,303.6000061,47.97100067,2.718100071,8.357199669,15.74400043,45.63472723,54.36527277,0,0,173.4389954,0.042399999,0.017000001,1.237800002,1.7227,1.701099992,610,434,0.353424668,-0.309017599,0,0
1702,124,-121.1608579,42.81527849,495.5097961,224.3570862,0.261911929,0.744802535,303.6000061,36.75849915,2.587500095,6.438399792,18.87000084,36.21749232,51.91486173,11.86764596,0,134.2599945,-0.004,0.109300002,0.901199996,1.730900049,1.694499969,539,368,0.353424668,-0.292372316,0,1
1703,186,-121.1600494,42.81527849,492.9394531,217.8471985,0.261911929,0.637056649,303.6000061,37.62039948,2.741899967,7.934000015,18.07189941,32.56885501,22.71955656,44.71158843,0,161.240097,-0.0197,-0.0128,0.970000029,1.742499948,1.695199966,471,353,0.336986303,-0.275637984,0,0
1704,168,-121.1592409,42.81527849,492.9394531,211.7202148,0.226562127,0.637056649,303.6000061,38.83140182,3.335500002,12.97550011,22.08009911,59.41863464,11.06362598,0,29.51773938,161.7971954,-0.0145,-0.056299999,1.521100044,1.731600046,1.697199941,405,417,0.336986303,-0.258819669,0,0
1705,18,-121.1689427,42.81447001,502.0151978,89.32025146,0.206898481,0.457258195,303.3999939,13.66569996,2.343400002,6.811500072,13.05840015,70.52765416,29.47234584,0,0,206.1275024,-0.253899992,0.135800004,5.846300125,1.805400014,1.733299971,-1302,-292,0.328767121,-0.069757141,0,1
1706,2,-121.1681342,42.81447001,502.0151978,134.8218231,0.219986781,0.457258195,303.3999939,27.78560066,1.386800051,4.963099957,13.78349972,45.27492472,54.72507528,0,0,186.0661011,-0.151099995,-0.119599998,5.701099873,1.808899999,1.733399987,-704,168,0.328767121,-0.224951684,0,1
1707,43,-121.1673257,42.81447001,499.0162354,136.0364685,0.213925809,0.457258195,303.3999939,31.96489906,2.519299984,10.9715004,18.4321003,67.08133069,32.91866931,0,0,170.4378967,-0.315600008,-0.040600002,5.652500153,1.812299967,1.73269999,-707,21,0.328767121,-0.224951684,0,1
1708,3,-121.1665172,42.81447001,497.8589783,138.7305145,0.214667633,0.686460495,303.3999939,15.18599987,2.528399944,5.223999977,22.51399994,63.62488522,36.37511478,0,0,172.4846954,-0.178900003,0.115500003,5.507999897,1.806699991,1.732599974,-794,-198,0.328767121,-0.258819669,0,1
1709,70,-121.1657088,42.81447001,498.5632629,152.0257721,0.214667633,0.686460495,303.3999939,18.39789963,1.741299987,10.55039978,18.6595993,44.56035768,55.43964232,0,0,167.4140015,-0.312599987,0.191499993,5.131899834,1.787500024,1.735299945,-981,-603,0.328767121,-0.275637984,0,0
1710,78,-121.1649003,42.81447001,498.5632629,163.2437592,0.242028117,0.686460495,303.3999939,34.18190002,3.189399958,11.08310032,22.38269997,56.42203943,43.57796057,0,0,191.5207977,-0.018300001,-0.050000001,4.892000198,1.786399961,1.735800028,-824,-601,0.328767121,-0.292372316,0,0
1711,102,-121.1640918,42.81447001,499.7721863,172.0740204,0.242028117,0.64585042,303.3999939,21.83930016,2.661900043,10.91119957,20.45269966,77.68682521,0,22.31317479,0,169.3717041,-0.169,0.127399996,4.897699833,1.78429997,1.736199975,-814,-760,0.353424668,-0.292372316,0,0
1712,240,-121.1632833,42.81447001,501.0407104,202.7911835,0.263374954,0.64585042,303.3999939,50.26160049,3.155200005,5.296999931,20.26569939,35.69498069,35.97383097,28.33118833,0,213.3742065,-0.109999999,0.0048,4.572700024,1.762799978,1.73360002,-635,-660,0.353424668,-0.309017599,0,1
1713,129,-121.1624748,42.81447001,501.0407104,244.0244446,0.258858085,0.64585042,303.6000061,38.51990128,2.915999889,8.285200119,19.43779945,80.67501152,19.32498848,0,0,214.0644073,-0.108199999,0.0064,3.585500002,1.762500048,1.725000024,-239,-300,0.353424668,-0.309017599,0,0
1714,196,-121.1616663,42.81447001,500.0556641,288.6481628,0.258858085,0.64585042,303.6000061,43.64780045,2.85529995,6.787499905,19.32729912,49.9150516,50.0849484,0,0,237.3856049,0.2465,0.074299999,1.521299958,1.729599953,1.708400011,387,291,0.353424668,-0.292372316,0,1
1715,194,-121.1608579,42.81447001,496.739563,313.1138,0.245429471,0.637056649,303.6000061,32.94390106,1.873299956,9.115599632,17.44120026,33.79383634,14.66950053,51.53666312,0,54.31520081,0.048900001,0.035999998,0.4199,1.697399974,1.702200055,481,354,0.353424668,-0.292372316,0,1
1716,222,-121.1600494,42.81447001,492.1490784,281.5805054,0.274537027,0.637056649,303.6000061,45.51720047,2.322599888,14.24429989,23.20199966,54.80732301,45.19267699,0,0,71.69290161,-0.079999998,-0.057700001,1.718400002,1.697900057,1.700799942,252,83,0.336986303,-0.275637984,0,0
1717,242,-121.1592409,42.81447001,492.1490784,211.7202148,0.279854357,0.637056649,303.6000061,42.46689987,3.273699999,17.92790031,25.51350021,19.89497922,21.83252836,58.27249242,0,72.60070038,-0.0078,-0.110100001,2.545399904,1.696799994,1.700399995,118,-63,0.336986303,-0.275637984,0,0
1718,24,-121.1673257,42.81366153,503.64505,45.34548569,0.213925809,0.633483171,303.3999939,11.44740009,2.101500034,10.22420025,20.64539909,43.78674506,56.21325494,0,0,172.6235962,0.036499999,-0.0219,5.017300129,1.74849999,1.742200017,-1509,-548,0.306849301,-0.224951684,0,0
1719,29,-121.1665172,42.81366153,503.1282959,52.88146973,0.203669325,0.638906121,303.3999939,13.03660011,2.107500076,8.772899628,17.35790062,100,0,0,0,174.4208984,-0.101000004,0.151999995,3.867199898,1.749600053,1.741400003,-1521,-685,0.306849301,-0.241922528,0,0
1720,79,-121.1632833,42.81366153,502.6322327,134.8218231,0.23723039,0.64585042,303.3999939,32.21879959,2.304800034,10.95079994,19.50379944,68.75882234,31.24117766,0,0,249.6246033,-0.047699999,-0.094499998,3.885900021,1.720100045,1.738100052,-1053,-823,0.306849301,-0.292372316,0,0
1721,132,-121.1624748,42.81366153,502.6322327,181.3819427,0.269088656,0.64585042,303.6000061,34.43180084,3.105900049,6.187300205,21.59269905,64.36362162,35.63637838,0,0,260.615387,-0.105599999,0.166299999,4.442900181,1.714599967,1.734500051,-619,-371,0.306849301,-0.292372316,0,0
1722,300,-121.1616663,42.81366153,500.8269958,235.2727356,0.283175647,0.64585042,303.6000061,35.43310165,2.518599987,6.430699825,18.68799973,75.32021496,24.67978504,0,0,297.8114929,0.118299998,-0.389099985,3.250200033,1.6602,1.731899977,319,590,0.306849301,-0.292372316,0,1
1723,110,-121.1608579,42.81366153,495.9320374,288.6481628,0.246036917,0.64585042,303.6000061,29.04879951,2.618400097,6.632400036,15.83689976,23.2398317,41.1313698,35.6287985,0,342.3377075,0.085600004,-0.067900002,1.157899976,1.669199944,1.728899956,646,821,0.306849301,-0.292372316,0,0
1724,273,-121.1600494,42.81366153,490.7211304,263.0038147,0.26764223,0.637056649,303.6000061,27.37890053,2.110699892,6.20909977,14.37839985,46.17956588,11.67507126,42.14536286,0,45.16239929,0.078299999,0.066600002,2.118700027,1.65260005,1.728299975,543,595,0.257534236,-0.292372316,0,0
1725,417,-121.1592409,42.81366153,490.7211304,199.5201416,0.29421097,0.637056649,303.6000061,54.75350189,2.584000111,11.46759987,22.33040047,50.39258683,11.4946594,38.11275377,0,63.54460144,-0.177300006,0.108199999,3.257499933,1.67050004,1.725399971,105,47,0.257534236,-0.309017599,0,1
1726,226,-121.1689427,42.81285304,510.0596924,0,0.281294227,0.633483171,303.3999939,20,2.345400095,3.553200006,17.3022995,76.12965252,23.87034748,0,0,165.5491028,-0.0092,-0.0156,0.491600007,1.713199973,1.739300013,-1956,-370,0.306849301,-0.087156408,0,0
1727,408,-121.1681342,42.81285304,510.0596924,40.55823898,0.248157874,0.633483171,303.3999939,39.81309891,2.946500063,3.996599913,20.15920067,59.36976972,40.63023028,0,0,154.9351044,0.0062,-0.065399997,1.306100011,1.718099952,1.740300059,-1852,-437,0.306849301,-0.241922528,0,0
1728,461,-121.1673257,42.81285304,509.3316956,45.34548569,0.248157874,0.633483171,303.3999939,22.84690094,2.454600096,10.53969955,19.24169922,70.0541881,29.9458119,0,0,141.2756958,-0.0135,-0.0102,1.169100046,1.711099982,1.74090004,-1791,-480,0.306849301,-0.241922528,0,0
1729,321,-121.1665172,42.81285304,508.558136,36.27639008,0.201487839,0.638906121,303.3999939,16.8307991,1.382400036,3.295900106,16.93079948,79.10128388,20.89871612,0,0,198.1320953,-0.026000001,0.021299999,1.073899984,1.71389997,1.739199996,-1701,-509,0.306849301,-0.241922528,0,0
1730,14,-121.1657088,42.81285304,506.6209106,20.27911949,0.201487839,0.638906121,303.3999939,12.5024004,2.032299995,2.994299889,21.2737999,32.46434938,67.53565062,0,0,202.2593994,-0.0167,0.034200002,0.869000018,1.71449995,1.737800002,-1612,-503,0.306849301,-0.241922528,0,0
1731,-4,-121.1649003,42.81285304,506.6209106,18.13819504,0.193584293,0.638906121,303.3999939,11.32919979,2.751899958,10.26430035,18.50860023,40.125,59.875,0,0,192.1826019,-0.016000001,0.0055,0.987699986,1.715399981,1.734599948,-1546,-578,0.306849301,-0.258819669,0,0
1732,142,-121.1632833,42.81285304,502.5128784,83.61294556,0.246211335,0.64585042,303.3999939,29.49869919,3.357700109,11.85449982,23.46290016,79.33837784,20.66162216,0,0,252.3784943,-0.1096,0.042599998,4.073699951,1.722900033,1.733700037,-1176,-518,0.306849301,-0.258819669,0,1
1733,149,-121.1624748,42.81285304,502.5128784,136.0364685,0.26679489,0.64585042,303.6000061,29.45809937,3.291399956,13.13980007,23.08259964,47.70095654,52.29904346,0,0,266.9083862,-0.173299998,0.238900006,4.703800201,1.707399964,1.73360002,-452,173,0.306849301,-0.258819669,0,0
1734,289,-121.1616663,42.81285304,499.5500793,179.5589752,0.26679489,0.64585042,303.6000061,43.17750168,2.135400057,6.842299938,17.77319908,49.45773181,50.54226819,0,0,266.5455017,0.314099997,-0.316500008,4.217100143,1.706400037,1.733299971,508,1150,0.306849301,-0.258819669,0,1
1736,192,-121.1600494,42.81285304,490.7406616,244.1929169,0.238324583,0.571225345,303.6000061,36.55849838,1.637799978,7.565899849,16.79540062,11.44055254,88.55944746,0,0,134.4320068,0.099399999,-0.0405,1.455800056,1.720600009,1.729599953,861,1321,0.257534236,-0.292372316,0,0
1737,452,-121.1689427,42.81204456,510.3397522,45.34548569,0.322199047,0.633483171,303.3999939,18.50530052,1.899199963,8.663900375,21.51609993,43.52534924,56.47465076,0,0,79.2378006,-0.037900001,0.0031,0.257600009,1.706400037,1.718299985,-1982,-94,0.306849301,-0.241922528,0,0
1738,509,-121.1681342,42.81204456,510.3397522,65.39819336,0.322199047,0.633483171,303.3999939,26.23240089,2.608200073,11.54920006,21.66449928,33.76673367,66.23326633,0,0,180.5522003,-0.0066,-0.050700001,0.234400004,1.709499955,1.72300005,-1921,-124,0.306849301,-0.241922528,0,0
1739,540,-121.1665172,42.81204456,511.8497009,120.9968567,0.267383188,0.633483171,303.3999939,16.31719971,1.703500032,9.906999588,19.81900024,100,0,0,0,38.69789886,0.0087,-0.0528,0.225700006,1.706099987,1.719200015,-1745,-169,0.306849301,-0.241922528,0,0
1740,452,-121.1657088,42.81204456,511.8497009,109.2063904,0.267383188,0.638906121,303.3999939,22.06130028,2.621400118,9.772600174,21.16290092,38.14315115,61.85684885,0,0,145.5039063,-0.008,-0.0115,0.339100003,1.709900022,1.716699958,-1674,-224,0.306849301,-0.241922528,0,0
1741,587,-121.1649003,42.81204456,509.3705444,64.12820435,0.279691011,0.579464197,303.3999939,20.36639977,1.718199968,2.952399969,15.7798996,32.05761973,67.94238027,0,0,231.8253021,-0.0145,-0.0094,0.815999985,1.709699988,1.718099952,-1587,-311,0.306849301,-0.241922528,0,0
1742,57,-121.1632833,42.81204456,501.5070801,25.65128136,0.266169935,0.579464197,303.3999939,37.29769897,1.396700025,10.18220043,22.09370041,69.8627128,30.1372872,0,0,231.8668976,-0.0372,-0.022600001,3.464999914,1.734799981,1.719200015,-1282,-283,0.306849301,-0.241922528,0,0
1747,78,-121.1689427,42.81123607,508.7936707,136.0364685,0.223975554,0.613390684,303.3999939,11.10579967,1.317999959,9.344799995,17.01119995,85.09133765,14.90866235,0,0,292.781311,0.153899997,-0.128999993,0.081900001,1.701799989,1.709800005,-1738,218,0.306849301,-0.241922528,0,0
1748,301,-121.1681342,42.81123607,508.7936707,146.5157623,0.223618358,0.613390684,303.3999939,19.64439964,1.881899953,11.14869976,22.16069984,65.56653724,34.43346276,0,0,39.13140106,-0.033100002,0.0066,0.529999971,1.67990005,1.710899949,-1810,74,0.306849301,-0.241922528,0,1
1749,428,-121.1673257,42.81123607,510.0989685,181.3819427,0.244211346,0.613390684,303.3999939,20.31489944,1.734300017,9.653400421,18.70229912,100,0,0,0,40.38710022,-0.0394,0.046700001,0.498199999,1.704599977,1.711400032,-1834,-30,0.306849301,-0.241922528,0,1
1750,502,-121.1657088,42.81123607,512.5076904,147.634201,0.267539293,0.579464197,303.3999939,28.2201004,2.461800098,14.61940002,24.60519981,62.01177374,37.98822626,0,0,221.9750061,0.0047,-0.0121,0.0973,1.707900047,1.710700035,-1704,-102,0.306849301,-0.406737208,0,0
1751,406,-121.1649003,42.81123607,511.7986755,74.78569031,0.267020583,0.579464197,302.7999878,24.50370026,3.035200119,12.69149971,21.42029953,72.37962139,27.62037861,0,0,183.9089966,-0.0217,0.0131,0.179000005,1.713199973,1.710800052,-1643,-194,0.306849301,-0.406737208,0,0
1752,253,-121.1640918,42.81123607,507.3360596,18.13819504,0.267020583,0.579464197,302.7999878,25.8416996,2.031199932,11.86569977,24.61569977,100,0,0,0,55.74300003,-0.0244,-0.0427,0.452699989,1.70630002,1.710899949,-1591,-289,0.306849301,-0.406737208,0,0
1756,270,-121.1689427,42.81042759,510.7799988,226.7274323,0.210369378,0.613390684,303.3999939,13.03079987,1.706099987,6.275700092,19.70660019,69.85650069,30.14349931,0,0,194.003006,0.082500003,0.0251,0.256599993,1.727800012,1.707999945,-1802,149,0.306849301,-0.241922528,0,0
1757,279,-121.1681342,42.81042759,510.7799988,202.7911835,0.261243016,0.613390684,303.3999939,24.65979958,2.36590004,6.232900143,23.81360054,84.20807905,15.79192095,0,0,145.0440063,0.022700001,0.0094,0.159700006,1.725800037,1.708299994,-1782,112,0.306849301,-0.241922528,0,0
1758,497,-121.1673257,42.81042759,511.4008789,148.7442627,0.261243016,0.613390684,303.3999939,13.1789999,1.639500022,4.580599785,19.42749977,100,0,0,0,117.5070038,-0.042599998,0.0273,0.425399989,1.709300041,1.707800031,-1833,-12,0.306849301,-0.241922528,0,0
1759,467,-121.1657088,42.81042759,513.321106,90.69097137,0.272036552,0.579464197,302.7999878,25.60989952,2.564800024,14.75710011,21.40979958,100,0,0,0,137.8930054,-0.0039,0.015799999,0.126499996,1.709100008,1.708299994,-1725,-43,0.306849301,-0.406737208,0,0
1760,250,-121.1649003,42.81042759,513.8061523,90.69097137,0.270774186,0.579464197,302.7999878,21.04610062,1.924800038,10.83290005,21.73950005,64.48030678,35.51969322,0,0,157.7639008,0.0228,-0.0656,0.125200003,1.709599972,1.708899975,-1658,-79,0.306849301,-0.406737208,0,0
1761,197,-121.1640918,42.81042759,511.5217285,54.41458511,0.269249588,0.579464197,302.7999878,36.68640137,2.602400064,7.907299995,19.71910095,28.48830704,71.51169296,0,0,233.4163055,-0.005,0.0414,0.150999993,1.710700035,1.708799958,-1617,-151,0.306849301,-0.406737208,0,0
1762,250,-121.1632833,42.81042759,507.0042725,0,0.250692457,0.579464197,303.3999939,38.62129974,2.293299913,5.94119978,18.04369926,20.67495969,79.32504031,0,0,48.33670044,-0.0162,-0.0038,0.409700006,1.705299973,1.714400053,-1548,-259,0.306849301,-0.224951684,0,0
1763,168,-121.1665172,42.80961911,515.3168335,55.16516876,0.267812103,0.613390684,302.7999878,22.10829926,2.423300028,13.42790031,24.40749931,31.86844505,68.13155495,0,0,20.17070007,0.093199998,-0.103100002,0.073100001,1.704300046,1.707499981,-1743,33,0.306849301,-0.406737208,0,0
1764,268,-121.1657088,42.80961911,515.3168335,0,0.267812103,0.613390684,302.7999878,22.88139915,1.896499991,4.786399841,20.36540031,21.63192812,78.36807188,0,0,177.547699,-0.025900001,0.016799999,0.135100007,1.708400011,1.707399964,-1737,-22,0.306849301,-0.406737208,0,0
1765,369,-121.1649003,42.80961911,515.2977905,0,0.283774614,0.664100409,302.7999878,47.63140106,1.592200041,3.361900091,14.62539959,47.61337856,6.808329028,22.05799771,23.52029471,29.35059929,-0.0011,-0.039900001,0.207399994,1.703799963,1.707999945,-1679,-21,0.306849301,-0.406737208,0,0
1766,320,-121.1640918,42.80961911,514.9873047,9.069097519,0.283774614,0.664100409,302.7999878,28.93160057,2.621900082,4.364600182,20.56800079,80.54737929,19.45262071,0,0,68.61519623,0.0033,0.0044,0.060400002,1.706200004,1.708400011,-1638,-41,0.306849301,-0.406737208,0,0
1767,496,-121.1657088,42.80881062,517.4295654,64.12820435,0.220595598,0.615505338,302.7999878,13.55790043,1.487200022,10.65799999,21.51980019,100,0,0,0,118.8928986,0.0085,-0.025599999,0.130899996,1.708600044,1.707100034,-1738,-4,0.312328756,-0.422618836,0,0
1768,387,-121.1649003,42.80881062,517.3307495,36.27639008,0.23876147,0.664100409,302.7999878,12.36950016,2.518399954,9.849599838,22.92720032,23.26341596,76.73658404,0,0,228.7492981,-0.0078,0.0154,0.089599997,1.709200025,1.70720005,-1693,-7,0.312328756,-0.406737208,0,0
1769,322,-121.1640918,42.80881062,517.4571533,18.13819504,0.238409117,0.664100409,302.7999878,22.77589989,2.023900032,4.060299873,21.02729988,37.57778214,62.42221786,0,0,47.97079849,-0.0152,0.040399998,0.100699998,1.702999949,1.707499981,-1651,-12,0.293150693,-0.406737208,0,0
1770,-15,-121.1632833,42.80881062,517.343811,0,0.198223308,0.664100409,302.7999878,20.9822998,1.359799981,4.065599918,11.62479973,100,0,0,0,152.2904968,-0.0041,0.0274,0.108000003,1.708099961,1.708500028,-1599,-24,0.293150693,-0.406737208,0,0
1771,220,-121.1665172,42.80800214,519.0540161,173.2648621,0.205421805,0.615505338,302.7999878,17.04199982,4.274300098,10.19579983,26.29400063,28.39163345,71.60836655,0,0,56.26959991,-0.0156,-0.0012,0.114699997,1.702700019,1.707499981,-1786,0,0.312328756,-0.422618836,0,0
1772,449,-121.1649003,42.80800214,519.2480469,83.61294556,0.229314908,0.615505338,302.7999878,22.80879974,2.436000109,14.16989994,22.14450073,21.14798604,22.60513048,56.24688348,0,181.6636963,-0.026699999,0.048500001,0.067400001,1.707800031,1.707399964,-1699,-12,0.312328756,-0.422618836,0,0
1773,370,-121.1640918,42.80800214,519.3965454,32.69909668,0.238674015,0.664100409,302.7999878,17.27840042,1.698099971,3.92840004,15.95349979,75.40513167,24.59486833,0,0,156.0081024,0.023800001,-0.053599998,0.055399999,1.710700035,1.707599998,-1627,10,0.293150693,-0.422618836,0,0
1774,104,-121.1632833,42.80800214,519.6702271,0,0.164872795,0.664100409,302.7999878,14.69079971,2.148799896,9.914699554,17.19569969,0,100,0,0,283.2226868,0.0142,-0.033799998,0.0186,1.706599951,1.707399964,-1591,4,0.293150693,-0.422618836,0,0
1775,340,-121.1810699,42.77566279,501.5089722,518.923584,0.376778752,0.689817071,303.2000122,45.25139999,2.522599936,7.752900124,16.71419907,79.8706521,20.1293479,0,0,119.5078964,0.069600001,-0.1206,4.1729002,1.732599974,1.725299954,584,789,0.290410966,0.258818358,0,1
1776,347,-121.1802615,42.77566279,500.3797913,446.6933289,0.361873925,0.689817071,303.2000122,46.40869904,2.390700102,4.857699871,25.65950012,56.58014215,43.41985785,0,0,89.36650085,0.148699999,-0.027899999,5.154699802,1.699599981,1.729400039,12,324,0.290410966,0.275636673,0,1
1777,330,-121.1810699,42.77485431,500.2847595,517.6540527,0.367341101,0.689817071,303.2000122,45.77280045,2.728699923,5.107900143,17.68530083,39.72027972,32.86972287,27.40999741,0,133.6371002,0.0942,-0.019099999,4.787700176,1.753800035,1.725200057,198,500,0.290410966,0.05233527,0,1
1778,355,-121.1802615,42.77485431,498.9620667,445.217865,0.373954207,0.689817071,303.2000122,53.64500046,2.5631001,6.811600208,19.81809998,5.577859017,44.94583623,30.76008702,18.71621773,135.5690002,0.052000001,-0.134900004,5.257699966,1.760800004,1.727200031,-346,113,0.290410966,0.03489881,0,1
1779,146,-121.179453,42.77485431,498.9620667,381.8725281,0.351331562,0.689817071,303.2000122,31.38809967,2.031199932,4.326099873,18.57509995,32.89555052,44.54489237,22.55955711,0,112.8503036,0.063699998,-0.180700004,4.720200062,1.735200047,1.728500009,-897,-231,0.290410966,0.03489881,1,1
1780,144,-121.1786445,42.77485431,501.4827271,318.5823059,0.351331562,0.689817071,303.2000122,38.94179916,2.606400013,4.114600182,17.61840057,34.47570913,65.52429087,0,0,120.3598022,-0.0484,0.030300001,4.315199852,1.725700021,1.730200052,-1506,-553,0.290410966,0.03489881,1,1
1781,120,-121.177836,42.77485431,503.1513977,245.536499,0.307190895,0.684458137,305.3999939,48.5530014,2.835999966,9.559200287,17.98769951,26.2595535,67.15104586,6.589400644,0,145.0039978,0.0048,-0.099699996,3.954900026,1.742200017,1.734799981,-1726,-556,0.306849301,-0.190809637,1,0
1782,94,-121.1770275,42.77485431,503.8899231,182.2865906,0.307190895,0.690226197,305.3999939,43.93659973,2.197099924,6.487800121,17.49830055,36.13939147,63.86060853,0,0,119.2518997,-0.052299999,-0.035999998,3.091700077,1.727300048,1.736400008,-1984,-614,0.306849301,-0.207912326,1,1
1783,116,-121.176219,42.77485431,503.8899231,119.2853546,0.248220816,0.690226197,305.3999939,41.08440018,2.602200031,8.888899803,19.0760994,34.68226121,16.2417154,49.07602339,0,144.4203949,-0.1065,0.0647,2.142999887,1.720999956,1.731099963,-2201,-613,0.306849301,-0.207912326,1,1
1784,125,-121.1754106,42.77485431,505.7858582,57.35800934,0.247252777,0.690226197,305.3999939,15.57380009,3.03670001,2.728899956,20.0890007,69.37143762,30.62856238,0,0,142.1640015,-0.044599999,0.0065,1.630399942,1.716699958,1.721500039,-2110,-508,0.306849301,-0.207912326,1,0
1785,358,-121.1810699,42.77404582,500.5285339,521.3745117,0.359704286,0.745305061,303.2000122,46.95529938,2.757999897,4.975500107,17.49430084,26.05873261,58.08088614,15.86038125,0,132.4270935,-0.0029,0.0004,4.401599884,1.757699966,1.727300048,-406,-19,0.290410966,0.03489881,0,1
1786,153,-121.1802615,42.77404582,500.4319763,459.7593994,0.329722136,0.676491499,303.2000122,39.89770126,2.606600046,8.061599731,18.33270073,23.84193923,76.15806077,0,0,137.4320068,-0.111000001,0.029899999,4.692699909,1.750800014,1.72360003,-939,-371,0.290410966,0.017451724,1,1
